Area Code,State,Market,Market Size,Profit,Margin,Sales,COGS,Total Expenses,Marketing,Inventory,Budget Profit,Budget COGS,Budget Margin,Budget Sales,ProductId,Date,Product Type,Product,Type,Customer_ID,Age,Gender,Annual_Income,Total_Spend,Years_as_Customer,Num_of_Purchases,Average_Transaction_Amount,Num_of_Returns,Num_of_Support_Contacts,Satisfaction_Score,Last_Purchase_Days_Ago,Email_Opt_In,Promotion_Response,Target_Churn
206,Washington,West,Small Market,62.0,105.0,167.0,62.0,43.0,19.0,346.0,40.0,40.0,70.0,110.0,11,03/01/10 00:00:00,Tea,Darjeeling,Regular,104,66,Female,77.31,4777.05,9,68,338.17,5,1,4,95,False,Ignored,True
206,Washington,West,Small Market,57.0,99.0,159.0,60.0,42.0,18.0,329.0,40.0,20.0,50.0,70.0,11,10/01/10 00:00:00,Tea,Darjeeling,Regular,105,67,Other,50.27,8132.66,9,20,105.31,0,0,4,261,True,Unsubscribed,True
206,Washington,West,Small Market,98.0,109.0,185.0,65.0,43.0,20.0,372.0,40.0,40.0,70.0,110.0,11,02/01/11 00:00:00,Tea,Darjeeling,Regular,106,23,Male,120.1,8174.61,19,47,431.93,4,1,5,173,False,Unsubscribed,True
206,Washington,West,Small Market,57.0,78.0,124.0,47.0,34.0,14.0,371.0,30.0,30.0,50.0,80.0,11,06/01/11 00:00:00,Tea,Darjeeling,Regular,107,59,Female,77.25,7528.4,6,30,381.68,8,2,2,162,False,Ignored,True
206,Washington,West,Small Market,80.0,94.0,161.0,57.0,40.0,17.0,349.0,40.0,30.0,70.0,100.0,11,09/01/11 00:00:00,Tea,Darjeeling,Regular,108,53,Female,192.45,2949.55,7,69,55.55,2,4,4,144,True,Unsubscribed,False
206,Washington,West,Small Market,41.0,81.0,137.0,56.0,40.0,17.0,382.0,40.0,30.0,60.0,90.0,12,02/01/10 00:00:00,Tea,Earl Grey,Regular,109,18,Female,193.83,5000.22,6,85,283.26,9,1,5,255,False,Ignored,False
206,Washington,West,Small Market,24.0,59.0,99.0,40.0,35.0,12.0,443.0,20.0,20.0,40.0,60.0,12,06/01/10 00:00:00,Tea,Earl Grey,Regular,110,49,Female,131.62,1943.49,12,31,212.13,5,4,3,195,True,Responded,True
206,Washington,West,Small Market,20.0,54.0,90.0,36.0,34.0,11.0,458.0,30.0,20.0,40.0,60.0,12,08/01/10 00:00:00,Tea,Earl Grey,Regular,111,23,Other,131.15,1965.16,16,45,391.58,0,0,2,169,False,Responded,False
206,Washington,West,Small Market,34.0,71.0,120.0,49.0,37.0,15.0,454.0,30.0,30.0,50.0,80.0,12,11/01/10 00:00:00,Tea,Earl Grey,Regular,112,48,Female,197.37,4414.83,13,80,334.47,9,4,2,145,False,Responded,False
206,Washington,West,Small Market,75.0,89.0,168.0,61.0,43.0,19.0,390.0,40.0,40.0,60.0,100.0,12,01/01/11 00:00:00,Tea,Earl Grey,Regular,113,18,Male,179.71,7412.06,5,34,48.3,4,4,4,78,True,Responded,False
206,Washington,West,Small Market,56.0,77.0,137.0,52.0,39.0,16.0,376.0,30.0,30.0,50.0,80.0,12,03/01/11 00:00:00,Tea,Earl Grey,Regular,114,67,Female,157.71,5313.18,4,5,491.01,3,1,2,150,False,Responded,False
206,Washington,West,Small Market,45.0,68.0,121.0,46.0,38.0,14.0,388.0,20.0,30.0,40.0,70.0,12,04/01/11 00:00:00,Tea,Earl Grey,Regular,115,68,Other,76.45,8878.16,19,84,135.89,7,0,5,332,False,Ignored,False
206,Washington,West,Small Market,33.0,59.0,98.0,40.0,33.0,12.0,443.0,20.0,20.0,40.0,60.0,12,06/01/11 00:00:00,Tea,Earl Grey,Regular,116,54,Male,85.8,8326.0,18,38,135.22,2,2,2,82,True,Ignored,True
206,Washington,West,Small Market,28.0,54.0,89.0,36.0,32.0,11.0,458.0,30.0,20.0,40.0,60.0,12,08/01/11 00:00:00,Tea,Earl Grey,Regular,117,52,Other,56.23,412.89,13,53,159.35,2,1,1,112,True,Responded,True
206,Washington,West,Small Market,50.0,71.0,128.0,49.0,37.0,15.0,454.0,30.0,30.0,50.0,80.0,12,11/01/11 00:00:00,Tea,Earl Grey,Regular,118,66,Other,107.69,5727.35,13,65,488.27,0,1,5,58,False,Ignored,False
206,Washington,West,Small Market,32.0,58.0,103.0,45.0,26.0,14.0,605.0,30.0,40.0,50.0,90.0,4,04/01/10 00:00:00,Espresso,Caffe Latte,Regular,119,47,Other,198.27,6130.7,1,18,403.85,0,0,5,38,True,Responded,False
206,Washington,West,Small Market,34.0,62.0,110.0,48.0,28.0,15.0,599.0,40.0,40.0,60.0,100.0,4,05/01/10 00:00:00,Espresso,Caffe Latte,Regular,120,21,Other,184.19,9619.59,1,18,52.17,8,3,2,203,False,Unsubscribed,False
206,Washington,West,Small Market,34.0,62.0,110.0,48.0,28.0,15.0,593.0,40.0,40.0,60.0,100.0,4,06/01/10 00:00:00,Espresso,Caffe Latte,Regular,121,52,Female,41.3,330.04,7,40,214.81,6,4,2,362,True,Ignored,False
206,Washington,West,Small Market,36.0,65.0,115.0,50.0,29.0,16.0,587.0,50.0,40.0,70.0,110.0,4,07/01/10 00:00:00,Espresso,Caffe Latte,Regular,122,60,Other,24.53,5357.93,4,19,429.09,2,1,4,259,True,Responded,True
206,Washington,West,Small Market,17.0,39.0,69.0,30.0,22.0,9.0,581.0,30.0,20.0,40.0,60.0,4,08/01/10 00:00:00,Espresso,Caffe Latte,Regular,123,31,Female,181.75,2127.34,10,6,181.12,5,0,1,121,False,Responded,False
206,Washington,West,Small Market,21.0,43.0,76.0,33.0,22.0,10.0,577.0,30.0,30.0,40.0,70.0,4,09/01/10 00:00:00,Espresso,Caffe Latte,Regular,124,66,Female,116.69,631.26,9,99,152.79,1,1,4,216,True,Ignored,False
206,Washington,West,Small Market,10.0,29.0,51.0,22.0,19.0,7.0,573.0,20.0,10.0,20.0,30.0,4,10/01/10 00:00:00,Espresso,Caffe Latte,Regular,125,57,Other,56.03,5916.14,4,4,323.31,7,0,2,199,True,Responded,False
206,Washington,West,Small Market,55.0,62.0,123.0,48.0,28.0,15.0,623.0,40.0,40.0,60.0,100.0,4,01/01/11 00:00:00,Espresso,Caffe Latte,Regular,126,39,Male,141.26,7748.78,11,59,190.16,9,0,1,21,False,Ignored,False
206,Washington,West,Small Market,47.0,62.0,109.0,48.0,26.0,15.0,599.0,40.0,40.0,60.0,100.0,4,05/01/11 00:00:00,Espresso,Caffe Latte,Regular,127,27,Other,135.96,7771.17,13,1,89.19,4,2,3,21,True,Unsubscribed,True
206,Washington,West,Small Market,50.0,65.0,114.0,50.0,27.0,16.0,587.0,50.0,40.0,70.0,110.0,4,07/01/11 00:00:00,Espresso,Caffe Latte,Regular,128,18,Other,41.98,399.86,9,36,246.8,0,0,4,190,False,Ignored,True
206,Washington,West,Small Market,15.0,29.0,54.0,22.0,19.0,7.0,573.0,20.0,10.0,20.0,30.0,4,10/01/11 00:00:00,Espresso,Caffe Latte,Regular,129,28,Female,66.73,4128.77,7,26,407.73,3,0,2,359,True,Ignored,False
206,Washington,West,Small Market,19.0,32.0,60.0,24.0,19.0,7.0,567.0,20.0,20.0,30.0,50.0,4,12/01/11 00:00:00,Espresso,Caffe Latte,Regular,130,68,Female,30.81,540.65,8,85,423.82,5,3,5,50,False,Unsubscribed,False
209,California,West,Major Market,-84.0,-21.0,106.0,127.0,63.0,40.0,1215.0,-80.0,160.0,-30.0,130.0,1,05/01/10 00:00:00,Coffee,Amaretto,Regular,131,61,Female,57.77,2553.6,19,94,311.67,6,4,5,326,False,Unsubscribed,False
209,California,West,Major Market,-138.0,-67.0,87.0,154.0,71.0,49.0,1832.0,-150.0,190.0,-90.0,100.0,1,07/01/10 00:00:00,Coffee,Amaretto,Regular,132,41,Female,43.82,2009.52,16,66,499.57,5,2,2,337,True,Unsubscribed,False
209,California,West,Major Market,-3.0,50.0,162.0,95.0,55.0,30.0,608.0,30.0,110.0,70.0,180.0,1,01/01/11 00:00:00,Coffee,Amaretto,Regular,133,20,Other,54.78,2230.31,5,15,492.49,5,4,3,245,False,Responded,True
209,California,West,Major Market,-131.0,-25.0,109.0,127.0,63.0,40.0,2947.0,-90.0,150.0,-30.0,120.0,1,12/01/11 00:00:00,Coffee,Amaretto,Regular,134,52,Male,143.38,3457.27,12,45,126.96,1,1,3,179,False,Unsubscribed,True
209,California,West,Major Market,276.0,428.0,712.0,284.0,152.0,99.0,2108.0,400.0,350.0,540.0,890.0,2,04/01/10 00:00:00,Coffee,Columbian,Regular,135,53,Male,28.91,2846.44,12,5,387.75,0,2,1,208,True,Ignored,True
209,California,West,Major Market,410.0,428.0,759.0,284.0,152.0,99.0,2108.0,400.0,350.0,540.0,890.0,2,04/01/11 00:00:00,Coffee,Columbian,Regular,136,48,Male,38.33,9626.57,13,71,100.11,7,2,5,296,False,Responded,False
209,California,West,Major Market,88.0,114.0,201.0,75.0,55.0,24.0,659.0,40.0,50.0,80.0,130.0,13,11/01/11 00:00:00,Tea,Green Tea,Regular,137,21,Male,44.15,3588.83,1,18,211.59,3,0,3,274,False,Responded,True
209,California,West,Major Market,25.0,168.0,289.0,121.0,143.0,109.0,788.0,30.0,110.0,160.0,270.0,5,05/01/10 00:00:00,Espresso,Caffe Mocha,Regular,138,36,Female,76.98,8952.31,6,94,14.88,3,3,4,352,True,Unsubscribed,True
209,California,West,Major Market,216.0,329.0,576.0,247.0,113.0,81.0,1744.0,210.0,240.0,310.0,550.0,6,12/01/10 00:00:00,Espresso,Decaf Espresso,Decaf,139,64,Other,73.78,1892.31,7,62,108.7,1,0,3,27,False,Unsubscribed,False
209,California,West,Major Market,321.0,329.0,614.0,247.0,113.0,81.0,1744.0,210.0,240.0,310.0,550.0,6,12/01/11 00:00:00,Espresso,Decaf Espresso,Decaf,140,53,Female,65.91,7661.09,14,57,119.57,4,3,4,30,False,Unsubscribed,True
209,California,West,Major Market,148.0,137.0,247.0,95.0,37.0,26.0,809.0,100.0,80.0,120.0,200.0,8,02/01/11 00:00:00,Herbal Tea,Chamomile,Decaf,141,38,Female,155.1,707.32,6,2,494.0,8,2,5,140,False,Responded,False
209,California,West,Major Market,196.0,295.0,546.0,251.0,99.0,77.0,1268.0,200.0,210.0,270.0,480.0,9,09/01/10 00:00:00,Herbal Tea,Lemon,Decaf,142,35,Other,199.64,4681.34,19,17,30.41,5,2,4,231,False,Unsubscribed,False
209,California,West,Major Market,291.0,295.0,582.0,251.0,99.0,77.0,1268.0,200.0,210.0,270.0,480.0,9,09/01/11 00:00:00,Herbal Tea,Lemon,Decaf,143,68,Other,116.12,154.55,13,67,473.47,8,3,2,322,True,Unsubscribed,True
209,California,West,Major Market,26.0,51.0,90.0,39.0,25.0,12.0,541.0,40.0,20.0,40.0,60.0,10,10/01/10 00:00:00,Herbal Tea,Mint,Decaf,144,45,Other,189.96,8121.88,15,79,420.71,6,0,4,303,True,Unsubscribed,True
209,California,West,Major Market,120.0,163.0,276.0,113.0,43.0,31.0,897.0,90.0,70.0,110.0,180.0,11,06/01/10 00:00:00,Tea,Darjeeling,Regular,145,32,Female,91.39,9509.81,4,50,21.01,7,0,2,254,False,Unsubscribed,False
209,California,West,Major Market,79.0,111.0,187.0,76.0,32.0,21.0,580.0,50.0,30.0,50.0,80.0,12,10/01/10 00:00:00,Tea,Earl Grey,Regular,146,59,Male,39.2,447.56,10,25,77.0,5,2,3,236,False,Unsubscribed,True
210,Texas,South,Major Market,192.0,288.0,532.0,244.0,96.0,75.0,1213.0,270.0,300.0,360.0,660.0,2,06/01/10 00:00:00,Coffee,Columbian,Regular,147,19,Female,93.58,9345.08,6,70,318.22,0,0,2,49,False,Responded,True
210,Texas,South,Major Market,112.0,152.0,256.0,104.0,40.0,29.0,952.0,120.0,80.0,140.0,220.0,5,07/01/10 00:00:00,Espresso,Caffe Mocha,Regular,148,54,Female,73.3,7761.15,2,22,181.89,4,2,5,120,False,Responded,False
210,Texas,South,Major Market,133.0,179.0,302.0,123.0,46.0,34.0,915.0,100.0,70.0,120.0,190.0,5,10/01/10 00:00:00,Espresso,Caffe Mocha,Regular,149,28,Other,108.81,3652.73,2,9,177.27,3,2,5,231,True,Ignored,True
210,Texas,South,Major Market,184.0,178.0,298.0,123.0,42.0,34.0,941.0,120.0,100.0,150.0,250.0,5,08/01/11 00:00:00,Espresso,Caffe Mocha,Regular,150,40,Female,138.27,9097.88,1,73,351.27,8,1,4,52,True,Ignored,False
210,Texas,South,Major Market,48.0,73.0,123.0,50.0,25.0,14.0,589.0,40.0,30.0,60.0,90.0,6,11/01/10 00:00:00,Espresso,Decaf Espresso,Decaf,151,61,Male,102.99,3032.95,16,34,497.43,5,3,5,4,False,Ignored,False
210,Texas,South,Major Market,26.0,51.0,84.0,34.0,30.0,10.0,428.0,30.0,30.0,50.0,80.0,9,08/01/11 00:00:00,Herbal Tea,Lemon,Decaf,152,58,Male,188.33,4152.02,11,70,173.03,6,3,1,338,True,Responded,True
212,New York,East,Major Market,83.0,117.0,198.0,81.0,34.0,22.0,460.0,100.0,80.0,130.0,210.0,13,04/01/10 00:00:00,Tea,Green Tea,Regular,153,29,Female,179.26,1057.44,13,97,462.29,5,1,4,319,True,Unsubscribed,True
212,New York,East,Major Market,84.0,80.0,150.0,54.0,27.0,15.0,456.0,70.0,50.0,90.0,140.0,13,01/01/11 00:00:00,Tea,Green Tea,Regular,154,20,Other,146.36,6603.7,14,1,366.94,5,1,1,5,False,Unsubscribed,False
212,New York,East,Major Market,123.0,124.0,208.0,86.0,33.0,24.0,499.0,100.0,90.0,130.0,220.0,13,05/01/11 00:00:00,Tea,Green Tea,Regular,155,69,Female,108.14,393.05,4,44,425.02,0,4,5,82,True,Unsubscribed,True
212,New York,East,Major Market,-224.0,-69.0,66.0,135.0,155.0,122.0,3641.0,-210.0,130.0,-70.0,60.0,5,12/01/10 00:00:00,Espresso,Caffe Mocha,Regular,156,34,Male,43.7,4900.56,11,7,259.33,0,2,3,227,True,Ignored,True
212,New York,East,Major Market,-304.0,-59.0,70.0,125.0,146.0,113.0,1382.0,-190.0,120.0,-60.0,60.0,5,04/01/11 00:00:00,Espresso,Caffe Mocha,Regular,157,50,Male,91.46,6863.6,10,15,271.31,7,4,3,196,False,Responded,False
212,New York,East,Major Market,-392.0,-95.0,77.0,173.0,176.0,156.0,2615.0,-260.0,160.0,-90.0,70.0,5,08/01/11 00:00:00,Espresso,Caffe Mocha,Regular,158,18,Female,146.79,8230.25,6,38,277.77,7,2,5,50,True,Ignored,False
212,New York,East,Major Market,316.0,369.0,647.0,284.0,130.0,107.0,1565.0,180.0,210.0,290.0,500.0,9,08/01/11 00:00:00,Herbal Tea,Lemon,Decaf,159,56,Male,71.28,1584.42,14,93,286.92,8,3,3,114,False,Ignored,False
212,New York,East,Major Market,-238.0,-139.0,112.0,251.0,99.0,77.0,3948.0,-180.0,190.0,-110.0,80.0,10,09/01/10 00:00:00,Herbal Tea,Mint,Decaf,160,37,Female,38.72,7565.49,9,81,80.78,2,4,3,148,True,Ignored,True
212,New York,East,Major Market,138.0,185.0,312.0,127.0,47.0,35.0,1007.0,160.0,130.0,200.0,330.0,11,07/01/10 00:00:00,Tea,Darjeeling,Regular,161,64,Male,183.42,7218.86,18,54,111.45,1,2,5,303,False,Unsubscribed,True
212,New York,East,Major Market,190.0,185.0,309.0,127.0,44.0,35.0,1007.0,160.0,130.0,200.0,330.0,11,07/01/11 00:00:00,Tea,Darjeeling,Regular,162,60,Other,147.63,5639.75,14,30,85.33,7,3,5,339,True,Unsubscribed,False
212,New York,East,Major Market,187.0,283.0,543.0,260.0,96.0,72.0,1271.0,210.0,240.0,290.0,530.0,7,05/01/10 00:00:00,Espresso,Regular Espresso,Regular,163,69,Male,130.75,5887.98,4,83,103.58,6,3,1,296,False,Unsubscribed,False
212,New York,East,Major Market,646.0,526.0,815.0,239.0,91.0,66.0,1197.0,450.0,210.0,510.0,720.0,7,10/01/11 00:00:00,Espresso,Regular Espresso,Regular,164,58,Female,162.65,1003.58,1,94,335.83,0,1,2,331,True,Ignored,True
213,California,West,Major Market,364.0,387.0,687.0,258.0,142.0,90.0,2067.0,360.0,320.0,480.0,800.0,2,02/01/11 00:00:00,Coffee,Columbian,Regular,165,31,Female,170.42,6044.66,15,4,111.19,0,1,1,126,False,Ignored,True
213,California,West,Major Market,508.0,546.0,902.0,364.0,166.0,127.0,2617.0,520.0,450.0,680.0,1130.0,2,08/01/11 00:00:00,Coffee,Columbian,Regular,166,48,Other,107.02,3877.07,15,75,440.41,6,4,4,222,True,Responded,True
213,California,West,Major Market,349.0,374.0,664.0,249.0,139.0,87.0,2580.0,310.0,290.0,450.0,740.0,2,11/01/11 00:00:00,Coffee,Columbian,Regular,167,42,Male,178.61,8689.05,7,42,68.54,5,0,4,201,True,Unsubscribed,False
213,California,West,Major Market,47.0,101.0,168.0,67.0,54.0,22.0,677.0,50.0,40.0,80.0,120.0,13,12/01/10 00:00:00,Tea,Green Tea,Regular,168,20,Female,184.96,3199.68,16,40,494.48,5,0,3,127,True,Ignored,True
213,California,West,Major Market,203.0,312.0,546.0,234.0,109.0,77.0,1310.0,200.0,220.0,300.0,520.0,6,01/01/10 00:00:00,Espresso,Decaf Espresso,Decaf,169,21,Male,68.88,5808.29,6,97,10.7,7,3,4,99,False,Responded,True
213,California,West,Major Market,220.0,336.0,589.0,253.0,116.0,83.0,1686.0,220.0,240.0,320.0,560.0,6,09/01/10 00:00:00,Espresso,Decaf Espresso,Decaf,170,48,Other,129.36,4323.06,1,33,423.5,0,2,3,188,True,Ignored,True
213,California,West,Major Market,292.0,304.0,567.0,228.0,107.0,75.0,1691.0,190.0,220.0,290.0,510.0,6,11/01/11 00:00:00,Espresso,Decaf Espresso,Decaf,171,52,Female,114.79,8774.99,8,29,10.98,0,4,5,214,True,Ignored,False
213,California,West,Major Market,84.0,117.0,198.0,81.0,33.0,22.0,984.0,80.0,70.0,110.0,180.0,8,11/01/10 00:00:00,Herbal Tea,Chamomile,Decaf,172,61,Other,116.83,2613.78,8,15,394.88,5,4,2,239,True,Ignored,True
213,California,West,Major Market,165.0,253.0,467.0,214.0,88.0,66.0,923.0,170.0,180.0,230.0,410.0,9,03/01/10 00:00:00,Herbal Tea,Lemon,Decaf,173,31,Female,188.78,880.14,18,96,366.55,5,4,5,6,False,Responded,False
213,California,West,Major Market,174.0,265.0,490.0,225.0,91.0,69.0,1272.0,160.0,210.0,240.0,450.0,9,11/01/10 00:00:00,Herbal Tea,Lemon,Decaf,174,66,Male,74.93,7511.69,1,99,350.32,1,2,5,69,True,Responded,False
213,California,West,Major Market,52.0,68.0,119.0,52.0,28.0,17.0,554.0,40.0,40.0,60.0,100.0,10,08/01/11 00:00:00,Herbal Tea,Mint,Decaf,175,58,Female,197.02,4187.68,16,63,181.93,5,3,5,37,False,Responded,False
213,California,West,Major Market,128.0,172.0,290.0,118.0,44.0,33.0,930.0,110.0,80.0,130.0,210.0,11,11/01/10 00:00:00,Tea,Darjeeling,Regular,176,26,Other,182.38,5932.07,12,62,317.27,1,2,3,125,True,Unsubscribed,True
213,California,West,Major Market,230.0,266.0,527.0,266.0,92.0,74.0,1819.0,170.0,250.0,260.0,510.0,4,07/01/11 00:00:00,Espresso,Caffe Latte,Regular,177,37,Female,102.57,361.25,12,68,303.71,5,4,3,40,False,Responded,False
213,California,West,Major Market,230.0,266.0,527.0,266.0,92.0,74.0,1797.0,170.0,250.0,260.0,510.0,4,08/01/11 00:00:00,Espresso,Caffe Latte,Regular,178,49,Other,167.14,9525.89,19,14,372.37,9,2,2,119,False,Unsubscribed,False
214,Texas,South,Major Market,197.0,295.0,546.0,251.0,98.0,77.0,1268.0,280.0,310.0,370.0,680.0,2,09/01/10 00:00:00,Coffee,Columbian,Regular,179,26,Female,158.43,8788.42,12,19,357.91,7,3,5,86,True,Ignored,True
214,Texas,South,Major Market,70.0,109.0,193.0,84.0,39.0,27.0,603.0,110.0,100.0,140.0,240.0,3,03/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf,180,44,Other,142.02,6276.29,7,82,131.63,4,0,2,250,False,Unsubscribed,True
214,Texas,South,Major Market,26.0,51.0,90.0,39.0,25.0,12.0,541.0,80.0,40.0,90.0,130.0,3,10/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf,181,20,Male,77.57,268.6,8,62,357.7,7,4,3,165,True,Responded,True
214,Texas,South,Major Market,52.0,79.0,133.0,54.0,27.0,15.0,601.0,40.0,40.0,60.0,100.0,6,12/01/10 00:00:00,Espresso,Decaf Espresso,Decaf,182,21,Female,55.36,3841.97,4,35,163.11,2,0,5,175,True,Unsubscribed,False
214,Texas,South,Major Market,119.0,112.0,201.0,77.0,32.0,21.0,449.0,90.0,60.0,100.0,160.0,6,02/01/11 00:00:00,Espresso,Decaf Espresso,Decaf,183,62,Male,140.87,9790.09,6,99,198.9,0,1,2,205,False,Responded,True
214,Texas,South,Major Market,33.0,80.0,140.0,60.0,47.0,19.0,329.0,50.0,50.0,80.0,130.0,8,02/01/10 00:00:00,Herbal Tea,Chamomile,Decaf,184,32,Female,171.74,6845.17,18,84,151.01,3,0,4,206,True,Ignored,True
214,Texas,South,Major Market,31.0,77.0,134.0,57.0,46.0,18.0,323.0,50.0,50.0,80.0,130.0,8,03/01/10 00:00:00,Herbal Tea,Chamomile,Decaf,185,50,Female,22.93,1693.78,1,69,372.21,8,1,5,196,False,Responded,True
214,Texas,South,Major Market,28.0,63.0,109.0,47.0,40.0,15.0,420.0,30.0,40.0,60.0,100.0,8,07/01/11 00:00:00,Herbal Tea,Chamomile,Decaf,186,22,Male,135.7,4659.91,12,76,418.99,2,2,4,174,True,Responded,False
214,Texas,South,Major Market,24.0,60.0,101.0,41.0,36.0,13.0,435.0,30.0,30.0,60.0,90.0,9,12/01/10 00:00:00,Herbal Tea,Lemon,Decaf,187,21,Other,99.72,9670.7,2,22,131.84,2,1,4,41,False,Unsubscribed,False
216,Ohio,Central,Major Market,37.0,71.0,122.0,52.0,41.0,17.0,361.0,40.0,50.0,70.0,120.0,1,05/01/11 00:00:00,Coffee,Amaretto,Regular,188,63,Male,181.66,5393.61,19,4,261.9,0,0,1,106,False,Responded,False
216,Ohio,Central,Major Market,42.0,72.0,133.0,53.0,44.0,17.0,410.0,50.0,50.0,80.0,130.0,1,09/01/11 00:00:00,Coffee,Amaretto,Regular,189,29,Male,77.87,343.68,15,35,355.75,3,3,5,185,True,Responded,False
216,Ohio,Central,Major Market,-5.0,71.0,122.0,51.0,76.0,46.0,503.0,30.0,40.0,70.0,110.0,3,10/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf,190,40,Female,105.35,6235.74,19,84,414.02,0,3,2,287,True,Unsubscribed,True
216,Ohio,Central,Major Market,81.0,146.0,291.0,145.0,65.0,40.0,1304.0,120.0,160.0,180.0,340.0,5,07/01/10 00:00:00,Espresso,Caffe Mocha,Regular,191,31,Other,112.66,2785.04,10,91,366.36,7,0,2,338,True,Unsubscribed,True
216,Ohio,Central,Major Market,138.0,163.0,346.0,162.0,70.0,45.0,1091.0,130.0,180.0,200.0,380.0,5,04/01/11 00:00:00,Espresso,Caffe Mocha,Regular,192,63,Other,45.28,1078.57,7,73,58.6,3,0,2,348,True,Responded,False
216,Ohio,Central,Major Market,116.0,149.0,295.0,149.0,60.0,41.0,1156.0,120.0,170.0,180.0,350.0,5,05/01/11 00:00:00,Espresso,Caffe Mocha,Regular,193,29,Male,148.32,4088.79,5,79,345.2,7,1,4,324,True,Responded,False
216,Ohio,Central,Major Market,112.0,146.0,288.0,145.0,60.0,40.0,1304.0,120.0,160.0,180.0,340.0,5,07/01/11 00:00:00,Espresso,Caffe Mocha,Regular,194,34,Male,169.49,5629.38,12,36,453.65,1,0,5,283,True,Unsubscribed,False
216,Ohio,Central,Major Market,15.0,65.0,117.0,53.0,50.0,20.0,361.0,20.0,60.0,70.0,130.0,6,05/01/11 00:00:00,Espresso,Decaf Espresso,Decaf,195,42,Other,30.42,268.7,18,77,226.57,5,0,1,43,True,Ignored,False
216,Ohio,Central,Major Market,11.0,60.0,108.0,49.0,48.0,18.0,414.0,20.0,50.0,70.0,120.0,6,08/01/11 00:00:00,Espresso,Decaf Espresso,Decaf,196,47,Male,72.45,5634.56,1,82,373.88,5,0,3,204,False,Unsubscribed,False
216,Ohio,Central,Major Market,16.0,32.0,53.0,21.0,16.0,5.0,454.0,30.0,10.0,30.0,40.0,8,04/01/10 00:00:00,Herbal Tea,Chamomile,Decaf,197,39,Female,26.85,5160.91,12,88,481.34,7,0,1,122,False,Unsubscribed,False
216,Ohio,Central,Major Market,12.0,26.0,44.0,18.0,16.0,5.0,478.0,20.0,10.0,20.0,30.0,8,06/01/11 00:00:00,Herbal Tea,Chamomile,Decaf,198,64,Female,192.18,7959.69,19,82,350.04,0,4,2,148,False,Responded,False
216,Ohio,Central,Major Market,67.0,116.0,200.0,84.0,49.0,26.0,500.0,60.0,70.0,100.0,170.0,12,01/01/10 00:00:00,Tea,Earl Grey,Regular,199,43,Male,140.09,4293.14,9,97,151.97,3,4,1,342,True,Unsubscribed,False
217,Illinois,Central,Major Market,111.0,201.0,345.0,144.0,90.0,47.0,862.0,130.0,150.0,210.0,360.0,2,01/01/10 00:00:00,Coffee,Columbian,Regular,200,34,Female,193.56,5579.16,3,50,231.52,3,3,4,101,False,Unsubscribed,False
217,Illinois,Central,Major Market,119.0,213.0,367.0,154.0,94.0,50.0,829.0,140.0,160.0,220.0,380.0,2,03/01/10 00:00:00,Coffee,Columbian,Regular,201,37,Other,115.67,7445.89,19,12,239.67,6,1,2,53,True,Ignored,True
217,Illinois,Central,Major Market,156.0,265.0,456.0,191.0,109.0,63.0,865.0,170.0,200.0,270.0,470.0,2,04/01/10 00:00:00,Coffee,Columbian,Regular,202,51,Male,164.37,8981.74,7,67,426.03,0,3,1,234,True,Responded,False
217,Illinois,Central,Major Market,150.0,222.0,376.0,154.0,72.0,49.0,833.0,170.0,160.0,230.0,390.0,3,07/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf,203,58,Female,87.39,3862.34,15,23,484.45,1,3,1,242,False,Responded,True
217,Illinois,Central,Major Market,136.0,139.0,262.0,95.0,55.0,30.0,608.0,100.0,100.0,140.0,240.0,3,01/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf,204,50,Male,83.69,6056.17,12,69,300.67,7,1,3,237,True,Ignored,False
217,Illinois,Central,Major Market,220.0,335.0,587.0,252.0,115.0,83.0,1316.0,280.0,290.0,400.0,690.0,5,04/01/10 00:00:00,Espresso,Caffe Mocha,Regular,205,54,Other,88.09,6976.65,2,42,47.69,6,1,2,232,True,Unsubscribed,False
217,Illinois,Central,Major Market,313.0,324.0,604.0,243.0,113.0,80.0,1260.0,260.0,280.0,380.0,660.0,5,03/01/11 00:00:00,Espresso,Caffe Mocha,Regular,206,24,Female,138.42,528.38,14,43,475.28,8,3,3,110,False,Ignored,False
217,Illinois,Central,Major Market,149.0,239.0,478.0,239.0,90.0,66.0,1464.0,200.0,270.0,290.0,560.0,6,04/01/10 00:00:00,Espresso,Decaf Espresso,Decaf,207,39,Other,84.7,8027.53,14,16,497.07,7,0,2,222,True,Unsubscribed,False
217,Illinois,Central,Major Market,68.0,107.0,190.0,83.0,39.0,27.0,584.0,60.0,70.0,90.0,160.0,9,05/01/10 00:00:00,Herbal Tea,Lemon,Decaf,208,49,Male,182.07,3836.56,2,60,203.83,2,0,3,338,False,Unsubscribed,True
217,Illinois,Central,Major Market,53.0,80.0,134.0,54.0,27.0,15.0,456.0,50.0,40.0,70.0,110.0,11,01/01/10 00:00:00,Tea,Darjeeling,Regular,209,31,Male,196.99,6735.37,11,61,414.66,6,2,1,14,True,Ignored,False
